LSLNC000077	NONHSAG000275	NONHSAT000724	1	rs10462020	Type 2 diabetes
LSLNC014127	NONHSAG004295	NONHSAT009505	1	rs6674883	Waist circumference in Type 2 diabetes
LSLNC014169	NONHSAG004393	NONHSAT009711	1	rs17163573	Type 2 diabetes
LSLNC014169	NONHSAG004393	NONHSAT009711	1	rs10495205	Type 2 diabetes
LSLNC014177	NONHSAG004400	NONHSAT009730	1	rs2096142	Type 2 diabetes, gender differentiated
LSLNC014177	NONHSAG004400	NONHSAT009730	1	rs851191	Type 2 diabetes, combined control dataset
LSLNC014177	NONHSAG004400	NONHSAT009730	1	rs1341987	Type 2 diabetes
LSLNC014177	NONHSAG004400	NONHSAT009730	1	rs2096141	Type 2 diabetes, gender differentiated
LSLNC014237	NONHSAG004505	NONHSAT009928	1	rs1045407	Height in Type 2 diabetes cases
LSLNC014237	NONHSAG004505	NONHSAT009928	1	rs1045407	Type 2 diabetes
LSLNC014273	NONHSAG004578	NONHSAT010111	1	rs6673349	Type 2 diabetes, combined control dataset, gender differentiated
LSLNC014287	NONHSAG004617	NONHSAT010171	1	rs16854120	Type 2 diabetes, combined control dataset
LSLNC014292	NONHSAG004627	NONHSAT010197	1	rs10864698	Type 2 diabetes
LSLNC014292	NONHSAG004627	NONHSAT010197	1	rs10864698	Waist hip ratio in Type 2 diabetes
LSLNC014294	NONHSAG004640	NONHSAT010211	1	rs12045182	Type 2 diabetes
LSLNC014341	NONHSAG004776	NONHSAT010476	1	rs7523711	Type 2 diabetes, combined control dataset
LSLNC014341	NONHSAG004776	NONHSAT010476	1	rs6694025	Type 2 diabetes, combined control dataset
LSLNC014343	NONHSAG004797	NONHSAT010513	1	rs2502448	High platelet reactivity in patients with type 2 diabetes during acetylsalicylic acid (ASA) treatment (defined as CEPI-CT score of
