SNPID,Position,Disease/Trait name,P value,PMID,Chr
rs701831,32549395,Type 2 diabetes,0.00011,20581827,6
rs7018850,4303517,Type 2 diabetes,0.000541,17463246,9
rs7019523,564786,"Type 2 diabetes, combined control dataset",0.000265,17554300,9
rs7019589,90801773,Type 2 diabetes,7.49e-05,17554300,9
rs70198,77455690,Type 2 diabetes,9.84e-05,17554300,18
rs702037,124500541,Type 2 diabetes,0.0005480000000000001,17463246,3
rs702037,124500541,Body mass index (BMI) in Type 2 diabetes,0.0005480000000000001,17463246,3
rs702037,124500541,Weight in Type 2 diabetes,0.000766,17463246,3
rs7020673,4291747,Type 2 diabetes,0.0008,22158537,9
rs7020996,22129579,Type 2 diabetes,0.000188,17463246,9
rs7020996,22129579,Type 2 diabetes,0.000188,17463246,9
rs7021445,6356657,"Type 2 diabetes, combined control dataset",0.000889,17554300,9
rs7021708,20742210,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000472,17554300,9
rs7021930,27456928,Type 2 diabetes,0.000848,17463246,9
rs702207,18639484,"Type 2 diabetes, combined control dataset, gender differentiated",0.000138,17554300,9
rs7022369,4527752,Type 2 diabetes,0.0005059999999999999,17463246,9
rs7022369,4527752,Waist hip ratio in Type 2 diabetes,0.0005059999999999999,17463246,9
rs7023147,10077180,Type 2 diabetes,0.00044,17463246,9
rs702346,147887218,Type 2 diabetes,0.000236,17463246,6
rs7023937,101266451,Type 2 diabetes,0.000264,17463246,9
rs7023937,101266451,Waist circumference in Type 2 diabetes,0.000264,17463246,9
rs7024846,27226947,Type 2 diabetes,0.000332,17463246,9
rs7025767,135742669,Type 2 diabetes,0.000773,17463246,9
rs7027539,17380028,"Type 2 diabetes, combined control dataset, gender differentiated",0.000182,17554300,9
rs7027778,114318911,Height in Type 2 diabetes cases,0.000364,17463246,9
rs7029423,12349621,Type 2 diabetes,0.000534,22158537,9
rs7029438,12349710,Type 2 diabetes,0.000226,22158537,9
rs703069,31933997,Type 2 diabetes,0.000554,17463246,10
rs703069,31933997,Waist hip ratio in Type 2 diabetes,0.000554,17463246,10
rs7030790,94297650,Type 2 diabetes,0.000196,17463246,9
rs7030855,105398846,Type 2 diabetes,0.000344,22158537,9
rs7030896,94297697,Type 2 diabetes,0.00011100000000000001,17463246,9
rs7031058,85256142,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000212,17554300,9
rs7031264,90194328,Type 2 diabetes,0.000151,17463246,9
rs7031441,2683052,Waist hip ratio in Type 2 diabetes,0.00084,17463246,9
rs7031441,2683052,Type 2 diabetes,0.00084,17463246,9
rs7032759,134836197,Type 2 diabetes,1.1900000000000001e-05,20818381,9
rs7033056,11695757,Type 2 diabetes,0.00040599999999999995,17463246,9
rs7034275,7067344,Type 2 diabetes,0.000919,17463246,9
rs7034356,134479017,Waist circumference in Type 2 diabetes,1.32e-05,17463246,9
rs7034356,134479017,Body mass index (BMI) in Type 2 diabetes,3.85e-05,17463246,9
rs7034356,134479017,Waist hip ratio in Type 2 diabetes,0.000294,17463246,9
rs7034356,134479017,Weight in Type 2 diabetes,0.000368,17463246,9
rs7034482,120500533,Type 2 diabetes,0.000991,17463246,9
rs703462,106843424,Type 2 diabetes,0.000784,17463246,10
rs7034768,17246197,"Type 2 diabetes, combined control dataset, gender differentiated",0.000145,17554300,9
rs7035276,17394536,"Type 2 diabetes, combined control dataset, gender differentiated",0.000131,17554300,9
rs7035525,17246567,"Type 2 diabetes, combined control dataset, gender differentiated",0.00023799999999999998,17554300,9
rs7035611,110049828,Type 2 diabetes,0.00037200000000000004,17463246,9
rs7035647,85199256,Type 2 diabetes,0.000781,17463246,9
rs703643,104067016,Type 2 diabetes,0.000779,17463246,12
rs7036488,107342361,Type 2 diabetes,0.000133,17463246,9
rs7036632,2235037,Type 2 diabetes,0.00040599999999999995,17463246,9
rs7036632,2235037,Type 2 diabetes,0.00040599999999999995,17463246,9
rs7036822,1450428,Diabetes Mellitus,9.159999999999999e-05,pha003059,9
rs703698,96989675,Type 2 diabetes,8.9e-05,18372903,12
rs7037974,118174830,Body mass index (BMI) in Type 2 diabetes,0.000919,17463246,9
rs7038289,23177606,Type 2 diabetes,0.00053,17463246,9
rs703859,55437411,Type 2 diabetes,0.000592,17463246,17
rs7039085,2427960,Glycemic response to metformin in type 2 diabetes,5.720000000000001e-05,21186350,9
rs7039724,25195023,Type 2 diabetes,0.000273,17463246,9
rs7039724,25195023,Waist circumference in Type 2 diabetes,0.000987,17463246,9
rs703973,80948883,Type 2 diabetes,0.000321,22158537,10
rs7039780,73279957,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",6.0599999999999996e-05,17554300,9
rs703982,80942721,"Type 2 diabetes, combined control dataset",2.72e-05,17554300,10
rs703989,80931240,"Type 2 diabetes, combined control dataset, gender differentiated",0.000874,17554300,10
rs7040170,136586367,Type 2 diabetes,0.000167,17463246,9
rs7040170,136586367,Type 2 diabetes,0.000167,17463246,9
rs7041035,31472315,Type 2 diabetes,0.000172,17463246,9
rs7041167,12350214,Type 2 diabetes,0.000178,22158537,9
rs7041847,4287466,Type 2 diabetes,0.00072,22885922,9
rs7041883,138126715,Body mass index (BMI) in Type 2 diabetes,0.000657,17463246,9
rs7041883,138126715,Type 2 diabetes,0.000657,17463246,9
rs7041883,138126715,Weight in Type 2 diabetes,0.000798,17463246,9
rs7041925,73585789,Type 2 diabetes,0.000728,17463246,9
rs7043703,17241284,"Type 2 diabetes, combined control dataset, gender differentiated",0.000354,17554300,9
rs7043792,37354328,Type 2 diabetes,0.000539,17463246,9
rs704447,64891099,Type 2 diabetes,0.000132,17463246,3
rs704447,64891099,Body mass index (BMI) in Type 2 diabetes,0.000132,17463246,3
rs704471,61268160,Type 2 diabetes,0.0005110000000000001,17463246,3
rs7045588,94297629,Type 2 diabetes,0.0002,17463246,9
rs704588,98849672,Type 2 diabetes,0.000799,17846125,3
rs704588,98849672,Type 2 diabetes early age of onset,0.000799,17846125,3
rs7045930,17530604,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,7.240000000000001e-05,21150874,9
rs7046182,79626207,Type 2 diabetes,0.00033999999999999997,17463246,9
rs7046327,17250916,"Type 2 diabetes, combined control dataset, gender differentiated",0.000131,17554300,9
rs7049454,29579727,Type 2 diabetes,0.00061,17463246,X
rs704946,38408248,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",9.470000000000001e-05,17554300,3
rs704952,38413880,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.0007740000000000001,17554300,3
rs7056426,38639856,Type 2 diabetes,0.0006580000000000001,17463246,X
rs7056426,38639856,Body mass index (BMI) in Type 2 diabetes,0.0006580000000000001,17463246,X
rs7057602,119931487,Type 2 diabetes,0.00032,17463246,X
rs7057602,119931487,Body mass index (BMI) in Type 2 diabetes,0.00032,17463246,X
rs706087,18713515,Type 2 diabetes,0.000462,17463246,7
rs706087,18713515,Type 2 diabetes,0.000462,17463246,7
rs7061864,74825373,Type 2 diabetes,0.000851,17463246,X
rs706206,134146046,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000212,21150874,7
rs7062732,7598977,Waist hip ratio in Type 2 diabetes,0.000348,17463246,X
rs7062732,7598977,Type 2 diabetes,0.000348,17463246,X
rs7064824,107042109,Type 2 diabetes,0.000337,17463246,X
rs7064824,107042109,Type 2 diabetes,0.000337,17463246,X
rs7065248,115510531,Type 2 diabetes,0.00043499999999999995,17463246,X
rs7065248,115510531,Waist circumference in Type 2 diabetes,0.00043499999999999995,17463246,X
rs7067701,125772419,Type 2 diabetes,0.00013700000000000002,17554300,10
rs7067992,7127076,Type 2 diabetes early age of onset,0.0008359999999999999,17846125,10
rs7067992,7127076,Type 2 diabetes,0.0008359999999999999,17846125,10
rs7068857,19582264,Diabetes Mellitus,3.12e-05,pha003060,10
rs706892,112038640,"Type 2 diabetes, combined control dataset, gender differentiated",0.0009570000000000001,17554300,6
rs7069039,122419869,Type 2 diabetes,0.00095,17463246,10
rs7069744,3390506,Type 2 diabetes,0.000796,17463246,10
rs7069985,27890831,Weight in Type 2 diabetes,0.000998,17463246,10
rs7069985,27890831,Type 2 diabetes,0.000998,17463246,10
rs7070025,94665632,Type 2 diabetes,0.00065,17463246,10
rs7070319,21015343,Type 2 diabetes,0.000169,17463246,10
rs7070319,21015343,Body mass index (BMI) in Type 2 diabetes,0.000169,17463246,10
rs7070990,94394600,Type 2 diabetes,0.00025,22158537,10
rs7070990,94394600,Type 2 diabetes,0.000376,22158537,10
rs707107,155322696,"Type 2 diabetes, combined control dataset",3.3600000000000004e-05,17554300,2
rs7071257,4926008,Type 2 diabetes,0.0008210000000000001,17463246,10
rs7071257,4926008,Type 2 diabetes,0.000822,17463246,10
rs707130,157197583,Type 2 diabetes,0.000413,17463246,2
rs7071544,2167727,Type 2 diabetes,0.000874,17463246,10
rs707177,142251892,Type 2 diabetes,6.4e-05,17463248,5
rs7071831,53627833,Type 2 diabetes,0.000691,17463246,10
rs707184,153485826,Type 2 diabetes,0.000407,17846124,5
rs7072061,83796554,"Type 2 diabetes, combined control dataset, gender differentiated",0.00047400000000000003,17554300,10
rs7072070,10299710,Type 2 diabetes,0.000681,22158537,10
rs7072401,54222700,"Type 2 diabetes, combined control dataset, gender differentiated",0.00041900000000000005,17554300,10
rs7072678,62344769,Waist circumference in Type 2 diabetes,0.000641,17463246,10
rs7076228,129770754,"Type 2 diabetes, combined control dataset",0.00043799999999999997,17554300,10
rs7076271,92434544,Waist hip ratio in Type 2 diabetes,6.890000000000001e-05,17463246,10
rs7076348,129770829,"Type 2 diabetes, combined control dataset",0.000858,17554300,10
rs7076472,49426489,Weight in Type 2 diabetes,9.300000000000001e-05,17463246,10
rs7077401,6025878,Type 2 diabetes,0.000794,17463246,10
rs7077830,51522276,Type 2 diabetes,0.000182,17463246,10
rs7078169,17162314,"Diabetic retinopathy in Type 2 diabetes mellitus, ETDRS grade>=30",5.3e-05,21873659,10
rs7078243,94414263,Type 2 diabetes,0.000207,22158537,10
rs7078328,124029259,"Type 2 diabetes, combined control dataset",0.000793,17554300,10
rs7079361,94422714,Type 2 diabetes,0.000157,17463246,10
rs7079361,94422714,Waist circumference in Type 2 diabetes,0.000157,17463246,10
rs7079583,94401893,Type 2 diabetes,0.00037200000000000004,22158537,10
rs7079583,94401893,Type 2 diabetes,0.00054,22158537,10
rs7079618,53404013,Type 2 diabetes,0.00031099999999999997,17463246,10
rs7080002,109129262,Type 2 diabetes,0.000295,17463246,10
rs7080044,114899115,"Type 2 diabetes, combined control dataset, gender differentiated",0.00025,17554300,10
rs7082215,77666528,Type 2 diabetes,0.00011,17463246,10
rs7082306,68750755,"Type 2 diabetes, gender differentiated",0.000242,17554300,10
rs7082417,132171060,Weight in Type 2 diabetes,0.000579,17463246,10
rs7082417,132171060,Type 2 diabetes,0.000579,17463246,10
rs7083994,10228684,Type 2 diabetes,0.000215,17463246,10
rs7084245,130894033,Type 2 diabetes,0.000883,17463246,10
rs7084245,130894033,Type 2 diabetes,0.000883,17463246,10
rs7085315,62313241,Waist circumference in Type 2 diabetes,0.000176,17463246,10
rs7085315,62313241,Type 2 diabetes,0.000176,17463246,10
rs7085988,122411422,Type 2 diabetes,0.000919,17463246,10
rs7086222,78098791,Type 2 diabetes,0.000417,17463246,10
rs7086393,58250470,Type 2 diabetes,0.000752,17463246,10
rs7086460,132171541,Weight in Type 2 diabetes,0.000502,17463246,10
rs7086460,132171541,Type 2 diabetes,0.000502,17463246,10
rs7086617,45007607,Type 2 diabetes,0.00058,17463246,10
rs7086622,134911489,"Type 2 diabetes, combined control dataset, gender differentiated",0.00053,17554300,10
rs7086978,10193981,Type 2 diabetes,0.00027400000000000005,17463246,10
rs7087628,62518655,Waist circumference in Type 2 diabetes,1.4800000000000002e-05,17463246,10
rs7087628,62518655,Body mass index (BMI) in Type 2 diabetes,0.000152,17463246,10
rs7088313,10299580,Type 2 diabetes,0.00024900000000000004,22158537,10
rs7088464,13883951,Type 2 diabetes,0.000315,17463246,10
rs7088685,94403598,Type 2 diabetes,1.56e-05,22158537,10
rs7088685,94403598,Type 2 diabetes,0.0009789999999999998,17463246,10
rs7088685,94403598,Waist circumference in Type 2 diabetes,0.0009789999999999998,17463246,10
rs7088716,10850258,Waist hip ratio in Type 2 diabetes,0.00047000000000000004,17463246,10
rs7088716,10850258,Type 2 diabetes,0.00047000000000000004,17463246,10
rs7089179,94705357,Type 2 diabetes,0.000889,17463246,10
rs7089580,96705223,Type 2 diabetes,0.00016,17463246,10
rs7089946,90783935,Type 2 diabetes,0.000334,17463246,10
rs7089984,91357991,Type 2 diabetes,0.00073,17463246,10
rs7090090,92334196,Waist hip ratio in Type 2 diabetes,0.000123,17463246,10
rs7090090,92334196,Type 2 diabetes,0.000123,17463246,10
rs7090119,92334314,Waist hip ratio in Type 2 diabetes,0.000123,17463246,10
rs7090119,92334314,Type 2 diabetes,0.000123,17463246,10
rs709044,172159237,Diabetic retinopathy in Type 2 diabetes mellitus,0.000165,23562823,5
rs7090600,103844935,Type 2 diabetes,0.000921,17554300,10
rs709087,191456299,Type 2 diabetes,9.8e-05,21874001,3
rs7091681,36943725,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis, gender differentiated",0.000109,17554300,10
rs709229,92552934,Type 2 diabetes,0.000131,17463246,12
rs7092693,77746258,Type 2 diabetes,0.000411,17463246,10
rs7093144,2783069,Waist hip ratio in Type 2 diabetes,0.000462,17463246,10
rs7093144,2783069,Type 2 diabetes,0.000462,17463246,10
rs709330,55142430,Type 2 diabetes,0.0009220000000000001,17463246,3
rs7093473,105535331,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000184,21150874,10
rs7093851,62565144,Type 2 diabetes,0.000628,17463246,10
rs7093851,62565144,Waist circumference in Type 2 diabetes,0.000628,17463246,10
rs7094027,34678932,"Type 2 diabetes, combined control dataset, gender differentiated",0.000149,17554300,10
rs7094128,72058534,Type 2 diabetes,7.070000000000001e-05,18372903,10
rs7094706,10295747,Type 2 diabetes,0.000359,22158537,10
rs7094706,10295747,Type 2 diabetes,0.0006450000000000001,22158537,10
rs7096187,94423426,Type 2 diabetes,4.07e-05,22158537,10
rs7096248,97539087,Type 2 diabetes,0.0009289999999999999,17463246,10
rs7096622,6781338,Type 2 diabetes,0.0007030000000000001,17463246,10
rs7096859,109614801,Type 2 diabetes,0.000386,17463246,10
rs7096907,19026841,Glycemic response to metformin in type 2 diabetes,5.73e-05,21186350,10
rs7097710,92435851,Waist hip ratio in Type 2 diabetes,4.210000000000001e-05,17463246,10
rs7098249,110740060,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000572,17554300,10
rs7099038,44038096,"Type 2 diabetes, combined control dataset",0.00020800000000000001,17554300,10
rs7099555,5101963,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.000121,17554300,10
rs7100758,57790400,Type 2 diabetes,0.000822,17463246,10
rs710116,172141057,Diabetic retinopathy in Type 2 diabetes mellitus,0.000776,23562823,5
rs710133,10771488,Type 2 diabetes,0.00018600000000000002,17463246,1
rs710139,10844558,Type 2 diabetes,0.000336,22158537,1
rs7101809,41977139,Type 2 diabetes,4.1e-05,17463248,11
rs7101864,58053188,Type 2 diabetes,3.9399999999999995e-05,22158537,11
rs710270,97486738,Waist hip ratio in Type 2 diabetes,0.000917,17463246,14
rs710270,97486738,Type 2 diabetes,0.000917,17463246,14
rs7102857,32822434,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000117,21150874,11
rs7102988,130134441,"Type 2 diabetes, combined control dataset, gender differentiated",0.000334,17554300,11
rs7103068,13429961,Type 2 diabetes,0.000153,17463246,11
rs7103465,103844779,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.00044,21150874,11
rs7104543,120724121,Type 2 diabetes,0.000678,17463246,11
rs7104644,127268499,"Type 2 diabetes, combined control dataset",0.000822,17554300,11
rs7104877,68377602,Type 2 diabetes,0.0007070000000000001,17463246,11
rs7104980,82575195,Type 2 diabetes,0.000772,17463246,11
rs7105881,112456221,Type 2 diabetes,0.000993,17463246,11
rs7106076,3397834,"Type 2 diabetes, combined control dataset, gender differentiated",0.000291,17554300,11
rs7106286,49770173,Type 2 diabetes,0.000533,17554300,11
rs7106815,134476412,"Type 2 diabetes, combined control dataset",0.000263,17554300,11
rs7107217,129473690,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000193,21150874,11
rs7107246,42015852,Type 2 diabetes,4e-05,17463248,11
rs7108467,44158153,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",7.15e-05,17554300,11
rs7108499,7419150,Type 2 diabetes,0.000275,17463246,11
rs7109083,58060082,Type 2 diabetes,0.00036899999999999997,22158537,11
rs7109294,68332093,Type 2 diabetes,0.000302,17463246,11
rs7110136,16778787,"Type 2 diabetes, combined control dataset",5.41e-05,17554300,11
rs7110417,10915244,Waist hip ratio in Type 2 diabetes,0.000479,17463246,11
rs7110417,10915244,Type 2 diabetes,0.000479,17463246,11
rs7111565,91574389,"Type 2 diabetes, combined control dataset, gender differentiated",0.000982,17554300,11
rs7112171,8321802,Type 2 diabetes,0.00014,17463246,11
rs7112373,88952032,Type 2 diabetes,0.00011899999999999999,17463246,11
rs7113339,58030954,Type 2 diabetes,5.8099999999999996e-05,22158537,11
rs7114046,65075173,"Type 2 diabetes, combined control dataset",0.000206,17554300,11
rs7114241,41925527,Type 2 diabetes,5.2000000000000004e-05,17463248,11
rs7114581,7119801,"Type 2 diabetes, combined control dataset, gender differentiated",0.00074,17554300,11
rs7114728,104369761,Type 2 diabetes,0.000395,17463246,11
rs7115136,98935203,"Type 2 diabetes, combined control dataset",9.03e-05,17554300,11
rs711517,109375034,Type 2 diabetes,5.9999999999999995e-05,17848626,7
rs7115929,7588466,Type 2 diabetes,0.00034700000000000003,17463246,11
rs7117077,19554417,Type 2 diabetes,0.00045999999999999996,17463246,11
rs7117559,4752136,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease,0.000118,21150874,11
rs7117758,105007755,Body mass index (BMI) in Type 2 diabetes,7.77e-05,17463246,11
rs7117776,121894025,Type 2 diabetes,0.00091,17463246,11
rs7117804,109496208,"Type 2 diabetes, Hypertension, Coronary artery disease (CAD), combined case analysis",0.0008710000000000001,17554300,11
